Name,Label,xtl,ytl,xbr,ybr,Condition,Image ID
2_bdFixedNull_wal_noveh_3.6_72,DD-CR,787,434,1143,729,Control,53
2_bdFixedNull_wal_noveh_3.6_72,DD-CR,782,430,1150,736,Control,54
2_bdFixedNull_wal_noveh_3.6_72,DD-CR,776,425,1158,743,Control,55
2_bdFixedNull_wal_noveh_3.6_72,DD-CR,770,420,1167,750,Control,56
2_bdFixedNull_wal_noveh_3.6_72,DD-CR,763,415,1176,758,Control,57
2_bdFixedNull_wal_noveh_3.6_72,DD-CR,756,409,1186,767,Control,58
2_bdFixedNull_wal_noveh_3.6_72,DD-CR,749,403,1197,776,Control,59
2_bdFixedNull_wal_noveh_3.6_72,DD-CR,740,397,1210,786,Control,60
2_bdFixedNull_wal_noveh_3.6_72,DD-CR,731,390,1224,797,Control,61
2_bdFixedNull_wal_noveh_3.6_72,DD-CR,722,382,1239,809,Control,62
2_bdFixedNull_wal_noveh_3.6_72,DD-CR,711,373,1257,822,Control,63
2_bdFixedNull_wal_noveh_3.6_72,DD-CR,700,364,1276,836,Control,64
2_bdFixedNull_wal_noveh_3.6_72,DD-CR,687,354,1299,851,Control,65
2_bdFixedNull_wal_noveh_3.6_72,DD-CR,673,343,1324,868,Control,66
2_bdFixedNull_wal_noveh_3.6_72,DD-CR,658,330,1355,887,Control,67
2_bdFixedNull_wal_noveh_3.6_72,DD-CR,641,316,1390,908,Control,68
2_bdFixedNull_wal_noveh_3.6_72,DD-CR,622,301,1433,932,Control,69
2_bdFixedNull_wal_noveh_3.6_72,DD-CR,600,283,1485,958,Control,70
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1033,515,920,600,Control,0
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1033,514,920,601,Control,1
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1034,514,919,602,Control,2
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1035,513,919,603,Control,3
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1036,513,918,604,Control,4
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1037,512,918,605,Control,5
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1037,512,917,606,Control,6
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1038,511,917,607,Control,7
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1039,511,916,608,Control,8
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1040,510,916,609,Control,9
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1041,509,915,610,Control,10
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1042,509,915,611,Control,11
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1043,508,914,612,Control,12
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1044,507,913,613,Control,13
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1045,507,913,614,Control,14
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1046,506,912,615,Control,15
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1047,505,911,617,Control,16
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1048,504,911,618,Control,17
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1049,504,910,619,Control,18
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1051,503,909,620,Control,19
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1052,502,909,622,Control,20
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1053,501,908,623,Control,21
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1054,500,907,625,Control,22
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1056,499,906,626,Control,23
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1057,498,906,628,Control,24
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1058,497,905,629,Control,25
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1060,496,904,631,Control,26
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1061,495,903,633,Control,27
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1063,494,902,634,Control,28
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1064,493,901,636,Control,29
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1066,492,900,638,Control,30
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1068,490,899,640,Control,31
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1069,489,898,642,Control,32
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1071,488,897,644,Control,33
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1073,486,896,647,Control,34
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1075,485,894,649,Control,35
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1077,484,893,651,Control,36
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1079,482,892,654,Control,37
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1081,480,890,656,Control,38
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1083,479,889,659,Control,39
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1085,477,888,662,Control,40
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1088,475,886,665,Control,41
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1090,473,884,668,Control,42
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1093,471,883,671,Control,43
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1095,469,881,674,Control,44
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1098,467,879,678,Control,45
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1101,464,877,681,Control,46
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1104,462,875,685,Control,47
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1107,459,873,689,Control,48
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1110,457,871,693,Control,49
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1113,454,869,698,Control,50
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1117,451,866,702,Control,51
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1120,448,864,707,Control,52
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1124,444,861,712,Control,53
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1128,441,858,718,Control,54
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1132,437,855,724,Control,55
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1137,433,852,730,Control,56
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1141,428,849,737,Control,57
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1146,424,845,744,Control,58
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1152,419,841,751,Control,59
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1157,414,837,759,Control,60
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1157,414,837,759,Control,61
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1163,408,833,768,Control,62
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1169,402,828,777,Control,63
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1175,395,823,787,Control,64
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1186,384,814,804,Control,65
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1194,376,808,817,Control,66
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1202,367,801,830,Control,67
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1211,357,793,845,Control,68
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1220,347,785,861,Control,69
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1231,335,776,879,Control,70
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1242,322,766,899,Control,71
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1254,307,755,921,Control,72
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1267,291,742,946,Control,73
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1281,272,728,974,Control,74
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1297,250,711,1007,Control,75
2_bdFixedNull_wal_rev_noveh_3.2_82,DD-CR,1314,226,692,1044,Control,76
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1040,510,916,609,Control,0
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1041,509,915,610,Control,1
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1042,509,915,611,Control,2
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1043,508,914,612,Control,3
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1044,507,913,613,Control,4
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1045,507,913,614,Control,5
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1046,506,912,615,Control,6
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1047,505,911,617,Control,7
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1048,504,911,618,Control,8
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1049,504,910,619,Control,9
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1051,503,909,620,Control,10
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1052,502,909,622,Control,11
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1053,501,908,623,Control,12
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1054,500,907,625,Control,13
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1056,499,906,626,Control,14
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1057,498,906,628,Control,15
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1058,497,905,629,Control,16
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1060,496,904,631,Control,17
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1061,495,903,633,Control,18
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1063,494,902,634,Control,19
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1064,493,901,636,Control,20
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1066,492,900,638,Control,21
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1068,490,899,640,Control,22
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1069,489,898,642,Control,23
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1071,488,897,644,Control,24
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1073,486,896,647,Control,25
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1075,485,894,649,Control,26
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1077,484,893,651,Control,27
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1079,482,892,654,Control,28
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1081,480,890,656,Control,29
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1083,479,889,659,Control,30
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1085,477,888,662,Control,31
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1088,475,886,665,Control,32
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1090,473,884,668,Control,33
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1093,471,883,671,Control,34
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1095,469,881,674,Control,35
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1098,467,879,678,Control,36
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1101,464,877,681,Control,37
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1104,462,875,685,Control,38
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1107,459,873,689,Control,39
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1110,457,871,693,Control,40
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1113,454,869,698,Control,41
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1117,451,866,702,Control,42
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1120,448,864,707,Control,43
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1124,444,861,712,Control,44
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1128,441,858,718,Control,45
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1132,437,855,724,Control,46
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1132,437,855,724,Control,47
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1141,428,849,737,Control,48
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1141,428,849,737,Control,49
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1146,424,845,744,Control,50
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1151,419,841,751,Control,51
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1157,414,837,759,Control,52
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1163,408,833,768,Control,53
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1169,402,828,777,Control,54
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1175,395,823,787,Control,55
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1182,388,817,798,Control,56
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1190,380,811,810,Control,57
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1206,363,797,837,Control,58
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1206,363,797,837,Control,59
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1225,341,781,869,Control,60
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1225,341,781,869,Control,61
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1247,315,761,909,Control,62
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1247,315,761,909,Control,63
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1260,299,749,933,Control,64
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1289,262,720,989,Control,65
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1289,262,720,989,Control,66
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1305,239,702,1024,Control,67
2_bdFixedNull_wal_rev_noveh_3.6_74,DD-CR,1323,212,682,1064,Control,68
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,896,515,1019,601,Control,0
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,895,515,1020,602,Control,1
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,894,514,1020,602,Control,2
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,893,514,1021,603,Control,3
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,893,513,1022,604,Control,4
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,892,513,1023,605,Control,5
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,891,512,1024,606,Control,6
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,890,511,1024,607,Control,7
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,889,511,1025,608,Control,8
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,888,510,1026,609,Control,9
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,887,510,1027,610,Control,10
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,886,509,1028,611,Control,11
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,885,508,1029,612,Control,12
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,884,508,1030,613,Control,13
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,883,507,1031,615,Control,14
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,882,506,1032,616,Control,15
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,881,505,1033,617,Control,16
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,880,505,1034,618,Control,17
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,879,504,1036,620,Control,18
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,878,503,1037,621,Control,19
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,877,502,1038,623,Control,20
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,875,501,1039,624,Control,21
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,874,500,1041,625,Control,22
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,873,499,1042,627,Control,23
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,871,498,1044,629,Control,24
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,870,497,1045,630,Control,25
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,869,496,1047,632,Control,26
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,867,495,1048,634,Control,27
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,865,494,1050,636,Control,28
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,864,493,1052,637,Control,29
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,862,492,1053,639,Control,30
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,860,490,1055,641,Control,31
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,859,489,1057,644,Control,32
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,857,488,1059,646,Control,33
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,855,486,1061,648,Control,34
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,853,485,1063,650,Control,35
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,853,485,1063,650,Control,36
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,851,483,1066,653,Control,37
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,849,482,1068,655,Control,38
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,846,480,1071,658,Control,39
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,844,478,1073,661,Control,40
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,842,476,1076,664,Control,41
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,839,474,1079,667,Control,42
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,837,472,1082,670,Control,43
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,831,468,1089,677,Control,44
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,831,468,1089,677,Control,45
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,828,466,1092,680,Control,46
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,825,463,1096,684,Control,47
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,821,461,1100,688,Control,48
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,818,458,1104,692,Control,49
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,814,455,1109,697,Control,50
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,810,452,1113,701,Control,51
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,806,449,1119,706,Control,52
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,802,446,1124,712,Control,53
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,797,442,1130,717,Control,54
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,793,438,1136,723,Control,55
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,787,434,1143,729,Control,56
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,782,430,1150,736,Control,57
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,776,425,1158,743,Control,58
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,770,420,1167,750,Control,59
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,763,415,1176,758,Control,60
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,756,409,1186,767,Control,61
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,749,403,1197,776,Control,62
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,740,397,1210,786,Control,63
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,731,390,1224,797,Control,64
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,722,382,1239,809,Control,65
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,711,373,1256,822,Control,66
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,700,364,1276,836,Control,67
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,687,354,1298,851,Control,68
3_bdFixedNull_veh_noveh_4.1_70,DD-CR,673,343,1324,868,Control,69
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,882,506,1032,616,Control,0
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,881,505,1033,617,Control,1
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,880,505,1034,618,Control,2
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,879,504,1036,620,Control,3
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,878,503,1037,621,Control,4
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,877,502,1038,623,Control,5
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,875,501,1039,624,Control,6
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,874,500,1041,625,Control,7
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,873,499,1042,627,Control,8
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,871,498,1044,629,Control,9
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,870,497,1045,630,Control,10
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,869,496,1047,632,Control,11
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,867,495,1048,634,Control,12
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,865,494,1050,636,Control,13
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,864,493,1052,637,Control,14
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,862,492,1053,639,Control,15
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,860,490,1055,641,Control,16
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,859,489,1057,644,Control,17
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,857,488,1059,646,Control,18
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,855,486,1061,648,Control,19
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,853,485,1063,650,Control,20
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,851,483,1066,653,Control,21
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,849,482,1068,655,Control,22
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,846,480,1071,658,Control,23
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,844,478,1073,661,Control,24
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,842,476,1076,664,Control,25
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,839,474,1079,667,Control,26
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,837,472,1082,670,Control,27
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,834,470,1085,673,Control,28
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,831,468,1089,677,Control,29
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,828,466,1092,680,Control,30
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,828,466,1092,680,Control,31
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,825,463,1096,684,Control,32
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,821,461,1100,688,Control,33
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,818,458,1104,692,Control,34
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,814,455,1109,697,Control,35
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,810,452,1113,701,Control,36
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,806,449,1119,706,Control,37
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,802,446,1124,712,Control,38
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,797,442,1130,717,Control,39
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,787,434,1143,729,Control,40
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,787,434,1143,729,Control,41
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,776,425,1158,743,Control,42
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,776,425,1158,743,Control,43
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,763,415,1176,758,Control,44
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,763,415,1176,758,Control,45
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,756,409,1186,767,Control,46
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,749,403,1197,776,Control,47
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,740,397,1210,786,Control,48
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,731,390,1224,797,Control,49
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,722,382,1239,809,Control,50
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,711,373,1256,822,Control,51
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,700,364,1276,836,Control,52
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,687,354,1299,851,Control,53
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,673,343,1324,868,Control,54
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,658,330,1355,887,Control,55
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,641,317,1390,908,Control,56
3_bdFixedNull_veh_noveh_4.5_58,DD-CR,622,301,1433,932,Control,57
3_bdFixedNull_veh_noveh_5.1_53,DD-CR,880,505,1034,618,Control,0
3_bdFixedNull_veh_noveh_5.1_53,DD-CR,879,504,1036,620,Control,1
3_bdFixedNull_veh_noveh_5.1_53,DD-CR,878,503,1037,621,Control,2
3_bdFixedNull_veh_noveh_5.1_53,DD-CR,877,502,1038,623,Control,3
3_bdFixedNull_veh_noveh_5.1_53,DD-CR,875,501,1039,624,Control,4
3_bdFixedNull_veh_noveh_5.1_53,DD-CR,874,500,1041,625,Control,5
3_bdFixedNull_veh_noveh_5.1_53,DD-CR,873,499,1042,627,Control,6
3_bdFixedNull_veh_noveh_5.1_53,DD-CR,870,497,1045,630,Control,7
3_bdFixedNull_veh_noveh_5.1_53,DD-CR,870,497,1045,630,Control,8
3_bdFixedNull_veh_noveh_5.1_53,DD-CR,867,495,1048,634,Control,9
3_bdFixedNull_veh_noveh_5.1_53,DD-CR,867,495,1048,634,Control,10
3_bdFixedNull_veh_noveh_5.1_53,DD-CR,864,493,1052,637,Control,11
3_bdFixedNull_veh_noveh_5.1_53,DD-CR,864,493,1052,637,Control,12
3_bdFixedNull_veh_noveh_5.1_53,DD-CR,860,490,1055,641,Control,13
3_bdFixedNull_veh_noveh_5.1_53,DD-CR,860,490,1055,641,Control,14
3_bdFixedNull_veh_noveh_5.1_53,DD-CR,857,488,1059,646,Control,15
3_bdFixedNull_veh_noveh_5.1_53,DD-CR,857,488,1059,646,Control,16
3_bdFixedNull_veh_noveh_5.1_53,DD-CR,855,486,1061,648,Control,17
3_bdFixedNull_veh_noveh_5.1_53,DD-CR,853,485,1063,650,Control,18
3_bdFixedNull_veh_noveh_5.1_53,DD-CR,851,483,1066,653,Control,19
3_bdFixedNull_veh_noveh_5.1_53,DD-CR,849,482,1068,655,Control,20
3_bdFixedNull_veh_noveh_5.1_53,DD-CR,846,480,1071,658,Control,21
